id,name,full_name,birthday,height,weight
10826,Philippe Gallart,Philippe Gallart,1962-12-18 00:00:00,1.85,99
10828,Paul Arnold,Paul Arnold,1968-04-28 00:00:00,1.96,99
10829,Barries Barnard,Johan Barnard,1965-03-11 00:00:00,1.83,94
10830,Basie Buitendag,Abraham Buitendag,1959-08-24 00:00:00,1.68,69
10831,Cassie Derks,Casper Jan Harm Derks,1963-03-17 00:00:00,1.75,99
10841,Gerhard Mans,Gerhard Mans,1962-04-19 00:00:00,1.78,79
10844,Alan Reynolds,Alan David Reynolds,1966-01-24 00:00:00,1.85,95
10846,Stephan Smith,Stephan Smith,1964-05-23 00:00:00,,
10850,Aled Williams,David Aled Williams,1964-01-26 00:00:00,1.68,77
10852,Abdelatif Benazzi,Abdelatif Benazzi,1968-08-20 00:00:00,1.98,114
10854,Paul Carozza,Paul Vincent Carozza,1966-04-14 00:00:00,1.68,79
10855,Jaco Coetzee,D.Jaco Coetzee,1970-02-09 00:00:00,,
10858,Don James,Donald William James,1964-09-26 00:00:00,,
10860,Ewen McKenzie,Ewen James Andrew McKenzie,1965-06-21 00:00:00,1.83,116
10863,Rodrigo Crexell,Rodrigo H. Crexell,1968-02-05 00:00:00,,
10866,Ian Jones,Ian Donald Jones,1967-04-17 00:00:00,1.98,103
10867,Dave Lougheed,David Cameron Lougheed,1968-04-11 00:00:00,1.88,90
10870,Sam Scott-Young,Samuel Joseph Norman Scott-Young,1967-04-07 00:00:00,1.91,99
10871,Xavier Blond,Xavier Blond,1967-08-28 00:00:00,1.91,95
10872,Aubin Hueber,Aubin Hueber,1967-04-05 00:00:00,1.75,74
10874,Dennis Gonzalez,Dennis Gonzalez,,,
10875,Peter Slattery,Peter John Slattery,1965-06-06 00:00:00,1.75,78
10876,Willie Ofahengaue,Viliame Ofahengaue,1968-05-03 00:00:00,1.93,124
10878,Jason Leonard,Jason Leonard,1968-08-14 00:00:00,1.78,111
10880,David Pears,David Pears,1967-12-06 00:00:00,1.78,79
10882,Dean Ryan,Dean Ryan,1966-06-22 00:00:00,1.98,114
10883,Victor Ubogu,Victor Eriakpo Ubogu,1964-09-08 00:00:00,1.75,107
10884,Kevin Schuler,Kevin James Schuler,1967-03-11 00:00:00,1.88,94
10885,Sean Allen,Sean Francis Allen,1966-05-03 00:00:00,1.78,97
10888,Eiji Hirotsu,Eiji Hirotsu,1967-11-24 00:00:00,,
10891,Wataru Murata,Wataru Murata,1968-01-25 00:00:00,1.73,74
10893,Carlo Checchinato,Carlo Checchinato,1970-08-30 00:00:00,1.98,109
10894,Giambattista Croci,Giambattista Croci,1965-07-28 00:00:00,2.01,99
10895,Daniel Saenz Lobsack,Daniel Saenz Lobsack,,,
10896,Constantin Stan,Constantin Stan,1969-01-10 00:00:00,1.83,121
10897,Javier Torres Morote,Javier Torres Morote,1967-01-31 00:00:00,1.78,73
10899,Adrian Davies,Adrian Davies,1969-02-09 00:00:00,1.75,76
10900,Stefano Bordon,Stefano Bordon,1968-02-02 00:00:00,1.83,95
10901,Tiberiu Brinza,Tiberiu Eugen Brinza,1968-09-21 00:00:00,1.98,114
10902,Ivan Francescato,Ivan Francescato,1967-02-10 00:00:00,1.78,79
10903,Lisandro Arbizu,Lisandro Arbizu,1971-09-29 00:00:00,1.78,87
10908,Paddy Johns,Patrick Stephen Johns,1968-02-19 00:00:00,1.98,109
10909,Philip Lawlor,Philip John Lawlor,1965-07-02 00:00:00,,
10910,German Llanes,German Antonio Llanes,1968-05-27 00:00:00,1.98,123
10911,Agustin Macome,Agust Macome,1967-06-23 00:00:00,,
10912,Federico Mendez Azpillaga,Federico Eduardo Mendez Azpillaga,1972-08-02 00:00:00,1.83,114
10913,Alain Rolland,Alain Colm Pierre Rolland,1966-08-22 00:00:00,1.78,79
10914,Pedro Sporleder,Pedro Luis Sporleder,1971-01-02 00:00:00,1.98,117
10919,Paul Hull,Paul Anthony Hull,1968-05-17 00:00:00,1.75,80
10921,Tim Rodber,Timothy Andrew Keith Rodber,1969-07-02 00:00:00,1.98,114
10924,Gonzalo Camardon,Gonzalo Fernando Camardon,1970-12-19 00:00:00,1.8,93
10928,Inga Tuigamala,Va'aiga Lealuga Tuigamala,1969-09-04 00:00:00,1.8,110
10930,Laurent Cabannes,Laurent Jean-Marie Cabannes,1964-02-06 00:00:00,1.91,90
10936,Doddie Weir,George Wilson Weir,1970-07-04 00:00:00,1.98,113
10941,Waisea Suka,Waisea Suka,,,
10942,Opeti Turuva,Opeti Turuva,1967-06-08 00:00:00,1.75,84
10943,Ernesto Candau Perez,Ernesto Candau Perez,,,
10944,Jose Candau Perez,Jose Candau Perez,,,
10945,Jonadab Diez Urkidi,Jonadab Diez Urkidi,1968-11-26 00:00:00,1.8,95
10946,Jon Etxeberria Landazabal,Jon Etxeberria Landazabal,,,
10949,Scott Gibbs,Ian Scott Gibbs,1971-01-23 00:00:00,1.78,87
10950,Damian Hopley,Damian Paul Hopley,1970-04-12 00:00:00,1.88,96
10951,Neil Jenkins,Neil Roger Jenkins,1971-07-08 00:00:00,1.78,85
10953,Emyr Lewis,Emyr Wyn Lewis,1968-08-29 00:00:00,1.93,110
10959,Simon Geoghegan,Simon Patrick Geoghegan,1968-09-01 00:00:00,1.83,82
10961,Gordon Hamilton,Gordon Frederic Hamilton,1964-05-13 00:00:00,,
10962,Brian Robinson,Brian Francis Robinson,1966-03-20 00:00:00,,
10963,Rob Saunders,Robert Saunders,1968-08-05 00:00:00,,
10964,Jim Staples,James Edward Staples,1965-10-20 00:00:00,1.88,87
10967,John Davies,John David Davies,1969-02-01 00:00:00,1.83,114
10970,Jorge Heredia,Jorge Heredia,,,
10971,Sergio Ferreira,Sergio Ferreira,,,
10972,Tomaz Morais,Tomaz Morais,,,
10974,Tatsuya Maeda,Tatsuya Maeda,1968-09-23 00:00:00,,
10975,Yukio Motoki,Yukio Motoki,1971-08-27 00:00:00,1.78,91
10979,Terunori Masuho,Terunori Masuho,1972-01-29 00:00:00,1.8,76
10980,Lourenco Thomaz,Lourenco F. Thomaz,,,
10981,Dan Jackart,Dan C. Jackart,1962-05-04 00:00:00,,
10984,Andrew MacDonald,Andrew Edward Douglas MacDonald,1966-01-17 00:00:00,,
10985,Mark Moncrieff,Mark Moncrieff,1968-12-19 00:00:00,1.78,75
10986,Stuart Reid,Stuart James Reid,1970-01-31 00:00:00,1.91,104
10987,Graham Shiel,Andrew Graham Shiel,1970-08-13 00:00:00,1.78,88
10988,Alan Watt,Alan Gordon James Watt,1967-07-10 00:00:00,1.93,116
10989,Ian Gordon,Ian Christopher Gordon,1968-03-12 00:00:00,1.93,103
10991,Christian Stewart,Jan Christian Stewart,1966-10-17 00:00:00,1.83,93
10992,Stephen Bachop,Stephen John Bachop,1966-04-02 00:00:00,1.78,92
10993,Pita Dau,Pita Dau,,,
10994,Lio Falaniko,Filiga Lio Falaniko,1970-09-17 00:00:00,1.96,119
10999,Brian Lima,Brian Pala Lima,1972-01-25 00:00:00,1.8,96
11002,Junior Paramore,Peter Paramore,1968-11-18 00:00:00,1.88,109
11003,Apollo Perelini,Apollo Perelini,1969-07-16 00:00:00,1.88,105
11005,Sekove Sadria,Sekove Sadria,1965-04-21 00:00:00,1.8,109
11006,Mathew Vaea,Mathew M. Vaea,1966-09-12 00:00:00,,
11008,Naibuka Vuli,Naibuka Vuli,1960-06-06 00:00:00,1.75,101
11013,Jeff Schraml,Jeff Schraml,,,
11014,Vasile Brici,Vasile Brici,1970-06-20 00:00:00,1.88,92
11017,Willem Alberts,Willem Andries Alberts,1966-09-15 00:00:00,,
11018,Khaki Goosen,Cornelius Johannes Goosen,1957-02-22 00:00:00,1.96,104
11019,Eden Meyer,Eden Ashley Meyer,1965-09-04 00:00:00,1.75,74
11020,Henning Snyman,Henning J. Snyman,1962-03-12 00:00:00,,
11021,Paolo Vaccari,Paolo Vaccari,1971-01-15 00:00:00,1.85,92
11022,Thys van Rooyen,Mathys van Rooyen,1971-12-25 00:00:00,1.85,102
11023,Jean-Marie Cadieu,Jean-Marie Cadieu,1963-10-16 00:00:00,1.93,102
11025,Vasile Doja,Vasile Doja,1972-07-17 00:00:00,1.93,104
11026,Fabien Galthie,Fabien Galthie,1969-03-20 00:00:00,1.8,83
11029,Guillermo del Castillo,Guillermo Jos del Castillo,1963-12-14 00:00:00,,
11030,Paul Henderson,Paul William Henderson,1964-09-21 00:00:00,1.91,100
11032,Jose Santamarina,Jose Maria Santamarina,1963-05-21 00:00:00,,
11033,Martin Teran Nougues,Martin Jose Teran Nougues,1969-07-25 00:00:00,,
11035,Jean-Francois Tordo,Jean-Francois Tordo,1964-08-01 00:00:00,1.85,96
11036,Martin Bayfield,Martin Christopher Bayfield,1966-12-21 00:00:00,2.08,120
11037,Dirk Kotze,Dirk Kotze,,,
11040,Richard Wallace,Richard Michael Wallace,1968-01-16 00:00:00,1.8,88
11042,John Eales,John Anthony Eales,1970-06-27 00:00:00,2.01,114
11044,Marty Roebuck,Martin Clive Roebuck,1965-01-10 00:00:00,,
11045,Mark Carter,Mark Peter Carter,1968-11-07 00:00:00,1.88,99
11046,Lician Colceriu,Lician Colceriu,1968-09-08 00:00:00,1.8,78
11047,Andrei Guranescu,Andrei Guranescu,1967-07-24 00:00:00,,
11048,Florian Ion,Florian Ion,1968-08-22 00:00:00,1.8,79
11050,Jean-Luc Sadourny,Jean-Luc Sadourny,1966-08-26 00:00:00,1.8,87
11051,Fernando Buabse,Fernando Buabse,,,
11052,Rafael Bullrich,Rafael Bullrich,,,
11056,Ariel Mammana,Ariel Mammana,,,
11057,Alejandro Marguery,Alejandro Marguery,,,
11058,Federico Jose Mendez,Federico Jose Mendez,,,
11059,Julio Jose Paz,Julio Jose Paz,,,
11061,Franco Rossi,Franco Rossi,1968-11-01 00:00:00,1.91,99
11062,Guillermo Ugartemendia,Guillermo Javier Ugartemendia,1970-10-26 00:00:00,1.93,122
11064,Patricio Noriega,Ernesto Patricio Noriega,1971-10-22 00:00:00,1.85,118
11065,Alejandro Tolomei,Alejandro Tolomei,,,
11066,Graham Dowd,Graham William Dowd,1963-12-17 00:00:00,,
11068,Jon Preston,Jon Paul Preston,1967-11-15 00:00:00,1.78,81
11069,Francisco Irarrazaval,Francisco Jose Irarrazaval,1971-10-05 00:00:00,,
11071,David Nucifora,David Vincent Nucifora,1962-01-15 00:00:00,,
11073,Carlo Orlandi,Carlo Orlandi,1967-11-01 00:00:00,1.83,99
11076,Brian Beattie,Brian Andrew Beattie,1969-04-16 00:00:00,1.78,99
11077,Mark Birtwistle,Mark Leslie Birtwistle,1962-10-17 00:00:00,,
11079,Frank Bunce,Frank Eneri Bunce,1962-02-04 00:00:00,1.8,94
11080,Brenton Catterall,Brenton William Catterall,1969-07-19 00:00:00,,
11082,Rob Demblon,Charles Robert Demblon,1966-08-13 00:00:00,1.88,92
11084,Mat Keenan,Mata'afa George Keenan,1960-10-26 00:00:00,,
11085,Pat Lam,Patrick Richard Lam,1968-09-29 00:00:00,1.88,94
11086,Ewan MacMillan,Ewan Alexander MacMillan,1971-01-03 00:00:00,,
11087,Ian Noble,Ian Ernest Noble,1972-04-06 00:00:00,1.83,92
11088,Tu Nu'uali'itia,Toetu Nu'uali'itia,1966-06-22 00:00:00,1.7,85
11090,William Schultz,William Henry Schultz,1968-11-03 00:00:00,,
11093,Mihai Foca,Mihai Foca,1967-10-01 00:00:00,,
11094,Cornel Gheorge,Cornel Gheorge,,,
11095,Ilie Ivancuic,Ilie Ivancuic,1971-07-26 00:00:00,,
11096,Palamia Lilomaiava,Palamia Lilomaiava,,,
11099,Gabriel Vlad,Gabriel Vlad,1969-04-09 00:00:00,1.83,104
11100,Jay Wilkerson,Jay Parks Wilkerson,1966-01-25 00:00:00,,
11101,Micusor Marin,Micusor Marin,1967-07-09 00:00:00,,
11102,Alessandro Bottacchiari,Alessandro Bottacchiari,1955-11-08 00:00:00,,
11103,Gary Snyder,Gary Mead Snyder,1972-03-08 00:00:00,1.83,111
11104,Steve Gordon,Steven Bryan Gordon,1967-05-16 00:00:00,1.98,110
11105,Merab Besselia,Merab Besselia,,,
11107,Shavleg Janelidze,Shavleg Janelidze,,,
11110,Irakli Lezhava,Irakli Lezhava,,,
11113,Davit Vartaniani,Davit Vartaniani,1971-09-05 00:00:00,,
11115,Victor Didebulidze,Victor Didebulidze,1971-11-04 00:00:00,1.93,117
11116,Niko Iurini,Niko Iurini,,,
11117,Zaza Lezhava,Zaza Lezhava,,,
11118,Spiridon Liparteliani,Spiridon Liparteliani,,,
11119,Mevlud Mtiulishvili,Mevlud Mtiulishvili,1970-05-31 00:00:00,1.8,105
11120,Tony Copsey,Anthony Hugh Copsey,1965-01-25 00:00:00,1.98,111
11121,Stuart Davies,Stuart Davies,1965-09-02 00:00:00,1.8,77
11122,Neil Edwards,Neil George Barry Edwards,1964-08-20 00:00:00,,
11125,Martin Hynes,Martin Peter Hynes,1968-08-23 00:00:00,1.75,101
11129,Dave McIvor,David John McIvor,1964-06-29 00:00:00,1.85,111
11130,Rupert Moon,Rupert Henry St John Barker Moon,1968-02-01 00:00:00,1.8,88
11131,Andy Nicol,Andrew Douglas Nicol,1971-03-12 00:00:00,1.8,89
11132,Stuart Roy,William Stuart Roy,1968-12-25 00:00:00,1.98,114
11133,Ian Smith,Ian Richard Smith,1965-03-16 00:00:00,1.85,94
11134,Colin Stephens,Colin John Stephens,1969-11-29 00:00:00,1.7,82
11135,Rob Wainwright,Robert Iain Wainwright,1965-03-22 00:00:00,1.93,98
11136,Pierre Montlaur,Pierre Montlaur,1963-02-07 00:00:00,1.73,75
11137,Christophe Mougeot,Christophe Mougeot,1963-11-22 00:00:00,1.93,110
11138,Alain Penaud,Alain Penaud,1969-07-19 00:00:00,1.83,87
11140,Sebastien Viars,Sebastien Viars,1971-06-24 00:00:00,1.85,88
11141,Mario Auzmendi Ripoll,Mario Auzmendi Ripoll,,,
11143,Eduardo Cecilia Simon,Eduardo Cecilia Simon,,,
11144,Onesimo Garcia Ferre,Onesimo Garcia Ferre,,,
11145,Emilio Illaregui Etxabe,Emilio Illaregui Etxabe,1966-09-22 00:00:00,1.91,97
11147,Miguel Sanchez Gonzalez-Bermudo,Miguel Sanchez Gonzalez-Bermudo,,,
11151,Derek Stark,Derek Alexander Stark,1966-04-13 00:00:00,1.88,88
11152,Roger Bidgood,Roger Anthony Bidgood,1964-09-15 00:00:00,1.83,94
11155,Simao Cunha,Simao Cunha,,,
11156,Paulo Silva,Paulo Silva,1968-08-06 00:00:00,1.78,101
11157,Gheorghe Solomie,Gheorghe Lucian Solomie,1969-03-05 00:00:00,1.85,93
11160,Mark Cooksley,Mark Stephen Bill Cooksley,1971-04-11 00:00:00,2.03,119
11161,Walter Cristofoletto,Walter Cristofoletto,1964-06-02 00:00:00,1.91,101
11164,Viorel Ionescu,Viorel Ionescu,1968-11-30 00:00:00,1.85,119
11165,Arran Pene,Arran Rewi Brett Pene,1967-10-26 00:00:00,,
11168,Rich Schurfield,Richard Earl Schurfield,1963-04-19 00:00:00,1.85,108
11169,Ionut Seceleanu,Ionut Seceleanu,1971-10-11 00:00:00,,
11170,Daniele Sesenna,Daniele Sesenna,1969-07-22 00:00:00,1.98,121
11172,Eroni Clarke,Eroni Clarke,1968-07-31 00:00:00,1.8,103
11173,Jamie Joseph,James Whitinui Joseph,1969-11-21 00:00:00,1.96,114
11174,Blair Larsen,Blair Peter Larsen,1969-01-20 00:00:00,1.98,106
11175,Ant Strachan,Anthony Duncan Strachan,1966-06-07 00:00:00,1.75,91
11176,Artur Freitas,Artur Freitas,,,
11180,Darren Crompton,Darren Edward Crompton,1972-09-12 00:00:00,1.88,114
11181,Lawrence Dallaglio,Lawrence Bruno Nero Dallaglio,1972-08-10 00:00:00,1.91,111
11183,Tony Diprose,Anthony James Diprose,1972-09-22 00:00:00,1.96,111
11193,Ian Sanders,Ian Sanders,1971-01-22 00:00:00,1.75,82
11199,Tudor Constantin,Tudor Constantin,1969-11-17 00:00:00,1.98,120
11200,Christophe Deylaud,Christophe Deylaud,1964-10-02 00:00:00,1.75,72
11202,Stephane Ougier,Stephane Ougier,1967-10-05 00:00:00,1.91,91
11205,Kelvin Leahy,Kelvin Tremaine Leahy,1965-09-01 00:00:00,,
11206,Mark McCall,Mark Conn McCall,1967-11-29 00:00:00,1.78,80
11207,Paul McCarthy,Paul David McCarthy,1963-08-27 00:00:00,,
11208,Robin Brooke,Robin Matthew Brooke,1966-12-10 00:00:00,1.98,108
11209,Olo Brown,Olo Max Brown,1967-10-24 00:00:00,1.83,109
11210,Vaea Anitoni,Vaea Naufahu Anitoni,1970-09-20 00:00:00,1.73,77
11213,Carl Hogg,Carl David Hogg,1969-07-05 00:00:00,1.91,95
11215,Colin McKenzie,J.Colin McKenzie,1964-11-24 00:00:00,1.85,104
11216,Scott MacKinnon,Scott J. MacKinnon,1966-01-11 00:00:00,,
11218,David Steinbauer,David Steinbauer,,,
11220,Richard Tombs,Richard Craig Tombs,1968-01-04 00:00:00,1.83,91
11223,David Wilson,David John Wilson,1967-01-04 00:00:00,1.88,93
11224,Alama Ieremia,Namulauulu Alama Ieremia,1970-10-27 00:00:00,1.88,100
11225,Lemeki Koroi,Lemeki Koroi,1969-12-29 00:00:00,1.78,84
11226,Anasa Koroitamana,Anasa Koroitamana,,,
11227,Waisiki Masirewa Loco,Waisiki Masirewa Loco,1966-03-04 00:00:00,1.91,97
11228,Mesake Navugona,Mesake Navugona,,,
11229,Sami Rabaka Nasagavesi,Samisoni Rabaka Nasagavesi,1969-04-19 00:00:00,1.83,89
11230,Isaia Rasila,Isaia Rasila,1969-04-29 00:00:00,1.85,109
11231,Viliame Rauluni,Vilaime Rauluni,,,
11233,Viliame Sovalevu,Viliame Sovalevu,,,
11234,Seta Tawake Naivaluwaqa,Setareki Tawake Naivaluwaqa,1969-03-01 00:00:00,1.91,93
11235,Eliki Tikodraubuta,Eliki Tikodraubuta,,,
11236,Junior Tonu'u,Ofisa Francis Junior Tonu'u,1970-02-03 00:00:00,1.78,99
11237,Freddie Tuilagi,Fereti Vaval Tuilagi,1971-06-09 00:00:00,1.8,101
11238,Sakeasi Verevuni,Sakeasi Verevuni,,,
11239,Kenny Logan,Kenneth McKerrow Logan,1972-04-03 00:00:00,1.85,93
11240,Martin Scott,Martin William Scott,1966-07-05 00:00:00,1.83,99
11242,Luis Criscuolo,Luis Ignacio Criscuolo,1970-09-10 00:00:00,1.78,90
11243,Jean-Michel Gonzalez,Jean-Michel Gonzalez,1967-07-10 00:00:00,1.75,107
11244,Tim Kelaher,Timothy Patrick Kelaher,1970-07-24 00:00:00,1.85,89
11245,Garrick Morgan,Garrick Jay Morgan,1970-01-25 00:00:00,2.01,119
11246,Raul Perez,Raul Norberto Perez,1965-07-02 00:00:00,1.91,104
11247,Guga Babunashvili,Guga Babunashvili,,,
11248,Emzar Dzagnidze,Emzar Dzagnidze,,,
11249,Demir Dzneladze,Demir Dzneladze,,,
11250,Aleko Ghibradze,Alexander Ghibradze,,,
11251,Revaz Japarashvili,Revaz Japarashvili,,,
11255,Kuli Faletau,Kuli Faletau,1963-12-30 00:00:00,1.93,114
11256,Isi Fatani,'Isileli Fatani,1969-01-06 00:00:00,1.91,114
11257,Leha'uli Fotu,Leha'uli Fotu,,,
11258,Poseisei Havili,Poseisei Havili,,,
11260,Rudi Kapeli,Rudolph F. Kapeli,1957-08-27 00:00:00,,
11261,Dave Latailakepa,Tevita Latailakepa,,,
11262,Siaosi Latu,Siaosi George Latu,,,
11263,Feleti Mahoni,Feleti Mahoni,1973-04-06 00:00:00,1.91,112
11264,Sonasi Moli,Sonasi Moli,,,
11265,Gabirieli Naborisi,Gabirieli Naborisi,,,
11266,Huihahau Nisa,Huihahau Nisa,,,
11267,Tevita Pau'u,Tevita Vicki Pau'u,,,
11268,Apenisa Sassen,Apenisa Sassen,,,
11269,Chris Schaumkel,Chris Schaumkel,,,
11270,Tavake Tuineau,Tuitavake Tuineau,,,
11271,Eparama Tuivunivono,Eparama Tuivunivono,1967-07-01 00:00:00,1.88,97
11272,Tevita Va'enuku,Tevita Va'enuku,,1.75,79
11273,Jioji Vatubua,Jioji Vatubua,,,
11274,Mistana Vea,Mistana Vea,,,
11275,Tasi Vikilani,Siaosi Deonaitasi Vikilani,1965-09-12 00:00:00,,
11277,Robert du Preez,Robert James du Preez,1963-07-19 00:00:00,1.83,89
11278,Heinrich Fuls,Heinrich Theodor Fuls,1971-03-08 00:00:00,1.88,91
11279,Adri Geldenhuys,Adri Geldenhuys,1964-07-11 00:00:00,1.98,111
11280,Pieter Hendriks,Pieter Hendriks,1970-04-13 00:00:00,1.83,86
11281,Ian Macdonald,Ian Macdonald,1968-02-22 00:00:00,1.96,111
11282,Lood Muller,Lodewyk Joseph Jurgens Muller,1959-07-05 00:00:00,1.83,105
11283,Pieter Muller,Pieter Gysbert Muller,1969-05-05 00:00:00,1.88,100
11284,James Small,James Terence Small,1969-02-10 00:00:00,1.83,92
11285,Johann Styger,Johannes Jacobus Styger,1962-01-31 00:00:00,1.78,100
11286,Theo van Rensburg,Jan Theodorus Jansen van Rensburg,1967-08-26 00:00:00,1.78,78
126016,Lukas Hudrment,Lukas Hudrment,,,
11287,Drikus Hattingh,Hendrikus Hattingh,1968-02-21 00:00:00,1.93,114
11288,Unai Aurrekoetxea Arregui,Unai Aurrekoetxea Arregui,,,
11289,Leandro Bouza,Leandro Bouza,1971-05-30 00:00:00,,
11290,Normando Ferrari,Normando Ferrari,,,
11291,Mitsuo Fujikake,Mitsuo Fujikake,,,
11292,Eduardo Garbarino,Eduardo Garbarino,,,
11293,Jose Angel Hermosilla Olmos,Jose Angel Hermosilla Olmos,,,
11294,Ko Izawa-Nakamura,Ko Izawa-Nakamura,1970-06-16 00:00:00,1.91,112
11295,Sam Kaleta,Samuel Puni Kaleta,1966-03-09 00:00:00,1.93,110
11296,Jun Komura,Jun Komura,1970-03-17 00:00:00,1.8,95
11297,Sione-Tupo Latu Mailangi,Sione-Tupoumalohi Latu Mailangi,1971-02-23 00:00:00,,
11298,Juan Pablo Martin Illanes,Juan Pablo Martin Illanes,,,
11299,Tsutomu Matsuda,Tsutomu Matsuda,1970-04-30 00:00:00,1.8,89
11300,Alejandro Mino Terrancle,Alejandro Mino Terrancle,,,
11302,Lopeti Oto,Lopeti Oto,1971-11-02 00:00:00,1.75,91
11304,Matias Roby,Matias Roby,,,
11305,Ramiro Cassina,Ramiro Cassina,1967-06-18 00:00:00,1.93,114
11306,Tito Ciccio,Tito Ciccio,1967-07-28 00:00:00,1.93,110
11307,Christian Gheorghe,Christian Gheorghe,1971-05-15 00:00:00,,
11308,Mark Giacheri,Mark Renato Giulio Giacheri,1969-02-01 00:00:00,2.03,112
11310,John Abraham,John William Abraham,1965-06-27 00:00:00,1.8,109
11311,Jim Coe,James Neil Coe,1964-05-21 00:00:00,1.98,105
11312,Hutana Coffin,Hutana C. Coffin,1961-09-13 00:00:00,,
11313,Paul Cooke,Paul James Cooke,1967-01-09 00:00:00,1.85,94
11314,Sam Doyle,Samuel Campbell Doyle,1970-01-28 00:00:00,1.78,85
11315,Gordon Falcon,Gordon James Falcon,1970-04-07 00:00:00,1.93,108
11316,Romana Graham,Romana Philip Graham,1965-11-14 00:00:00,,
11317,Grant Kelly,Grant Nikora Kelly,1967-10-04 00:00:00,2.06,121
11318,Kevin Nepia,Kevin Taituha Nepia,1967-12-27 00:00:00,1.91,114
11319,Michael Scott,Michael William Scott,1969-03-27 00:00:00,1.78,84
11320,Wayne Warlow,Wayne Steven Warlow,1967-02-09 00:00:00,,
11321,Richard Watts,Richard Arthur Moana Watts,1969-03-02 00:00:00,,
11322,Willie Hills,Willem Gerhardus Hills,1962-01-26 00:00:00,1.8,114
11323,Ian Hunter,Ian G. Hunter,1969-02-15 00:00:00,1.88,93
11324,Jeff Knauer,Jeff D. Knauer,1964-04-28 00:00:00,,
11325,Jacques Olivier,Jacques Olivier,1968-11-13 00:00:00,1.8,87
11326,Hugh Reece-Edwards,Hugh Meredith Reece-Edwards,1961-01-05 00:00:00,1.88,95
11327,Adriaan Richter,Adriaanus Johannes Richter,1966-05-10 00:00:00,1.96,99
11329,Tiaan Strauss,Christiaan Petrus Strauss,1965-06-28 00:00:00,1.88,103
11330,Tony Underwood,Tony Underwood,1969-02-17 00:00:00,1.75,85
11331,M. Williams,M. Williams,,,
11332,Kevin Wirachowski,Kevin M. Wirachowski,1962-12-02 00:00:00,,
11333,Isaac Adams,Isaac Hemi Adams,1961-06-26 00:00:00,,
11334,Phil Coffin,Phillip Hone Coffin,1964-07-24 00:00:00,1.88,119
11335,Ignacio del Canto Banos,J.Ignacio del Canto Banos,,,
11336,Stu Forster,Stuart Thomas Forster,1969-02-12 00:00:00,1.7,76
11337,Steve Hirini,Steve M. Hirini,1968-05-09 00:00:00,,
11338,Shane Howarth,Shane Paul Howarth,1968-07-08 00:00:00,1.75,88
11339,Inaki Laskurain Gonzalez,Inaki Laskurain Gonzalez,1968-08-05 00:00:00,1.91,89
11340,Eric Rush,Eric James Rush,1965-02-11 00:00:00,1.83,85
11341,Ignacio Servan Garcia,Ignacio Servan Garcia,,,
11342,Fernando de la Calle Pozo,Fernando de la Calle Pozo,1970-06-08 00:00:00,1.75,97
11345,Semisi Dakuiyaco,Semisi Dakuiyaco,1971-04-04 00:00:00,1.93,109
11346,Anthony Ekert,Anthony John Ekert,1969-03-29 00:00:00,1.8,82
11348,Calin Fugigi,Calin Fugigi,,,
11349,Jim Galvin,James Gerald Galvin,1966-12-31 00:00:00,,
11350,Gonzalo Garcia Orsetti,Gonzalo Garcia Orsetti,1971-01-23 00:00:00,,
11351,Adrian Girbu,Adrian Girbu,1970-09-08 00:00:00,1.93,106
11352,Aisea Komaitai,Aisea Ratu W. Komaitai,,,
11353,George Konia,George Newing Konia,1969-08-09 00:00:00,1.83,91
11354,Adrian Mitorcariu,Adrian Mitorcariu,,,
11355,John Murphy,John Noel Murphy,1963-02-08 00:00:00,,
11356,Esala Nauga,Esala Nauga,1967-07-06 00:00:00,1.78,95
11357,Matt Ryan,Matthew John Ryan,1967-01-13 00:00:00,1.78,106
11358,Damian Smith,Damian Paul Smith,1969-02-01 00:00:00,1.91,101
11359,Jope Tuikabe,Jope Tuikabe,1966-11-27 00:00:00,1.91,101
11360,Colin Wilkinson,Colin Robert Wilkinson,1961-04-04 00:00:00,,
11361,Keith Wood,Keith Gerard Mallinson Wood,1972-01-27 00:00:00,1.83,106
11362,Keith Andrews,Keith Steven Andrews,1962-05-03 00:00:00,1.8,101
11363,Philippe Bernat-Salles,Philippe Bernat-Salles,1970-02-17 00:00:00,1.8,80
11364,Ben Clarke,Benjamin Bevan Clarke,1968-04-15 00:00:00,1.96,114
11365,Stephane Graou,Stephane Graou,1966-05-01 00:00:00,1.78,107
11366,Omar Hasan Jalil,Omar Jose Hasan Jalil,1971-04-21 00:00:00,1.83,109
11367,Laurent Mazas,Laurent Mazas,1970-12-19 00:00:00,1.75,86
11368,Piet Pretorius,Petrus Ingenas Lourens Pretorius,1964-08-17 00:00:00,1.93,101
11369,Harry Roberts,Harry Roberts,1960-12-03 00:00:00,1.78,94
11370,Phillip Schutte,Phillipus Jacobus Wilhelmus Schutte,1969-10-07 00:00:00,2.01,119
11371,FC Smit,Frederick Christiaan Smit,1965-08-13 00:00:00,1.98,114
11372,Paul Kahl,Paul Raymond Kahl,1969-04-04 00:00:00,,
11373,Nigel Meek,Nigel Norman Meek,1963-10-20 00:00:00,,
11374,Wayne Proctor,Wayne Thomas Proctor,1972-06-12 00:00:00,1.83,82
11377,Stefano Rigo,Stefano Rigo,1965-12-13 00:00:00,1.85,102
